symbol,date,open,high,low,close,volume
SPY,2011-08-17,92.357777,93.087420,91.182664,91.912308,238201100
SPY,2011-08-18,89.477563,91.942996,87.088934,87.949150,512956300
SPY,2011-08-19,86.758684,89.001382,86.405383,86.512909,428281300
SPY,2011-08-22,88.456072,88.502159,86.336264,86.582039,275090600
SPY,2011-08-23,86.904632,89.531355,86.466845,89.431511,331136600
SPY,2011-08-24,89.239483,90.813978,89.032107,90.691093,246869700
SPY,2011-08-25,91.190314,91.704905,88.993697,89.308594,312365400
SPY,2011-08-26,88.855450,91.021344,87.442239,90.606598,314495900
SPY,2011-08-29,91.827801,93.264052,90.675729,93.210289,190977200
SPY,2011-08-30,92.803246,94.032121,91.597410,93.456085,241315700
SPY,2011-08-31,94.055126,94.861578,93.164194,93.870796,301828400
SPY,2011-09-01,93.924597,94.777131,92.764843,92.887733,254585900
SPY,2011-09-02,90.952214,92.833935,90.191849,90.514427,255517200
SPY,2011-09-06,87.856967,89.984462,87.849285,89.853889,285130500
SPY,2011-09-07,91.213376,92.426888,90.906156,92.388489,209803200
SPY,2011-09-08,91.835478,92.887705,91.221037,91.428413,250568200
SPY,2011-09-09,90.383855,91.443759,88.540539,89.032089,380195100
SPY,2011-09-12,87.918436,89.677266,87.595857,89.608139,305793500
SPY,2011-09-13,89.900021,90.767913,89.262539,90.429970,272514700
SPY,2011-09-14,90.890798,92.780201,89.646564,91.681892,319389500
SPY,2011-09-15,92.664969,93.294768,91.704910,93.264046,326777200
SPY,2011-09-16,93.638463,94.163438,92.889602,93.816025,284528300
SPY,2011-09-19,92.279714,93.360545,91.654378,92.881889,241517000
SPY,2011-09-20,93.275626,94.178890,92.650291,92.773811,218932200
SPY,2011-09-21,92.820106,93.105750,89.894145,90.040825,316251300
SPY,2011-09-22,87.431421,88.172561,85.925981,87.130333,513911300
SPY,2011-09-23,86.551313,88.133959,86.481828,87.655304,307242500
SPY,2011-09-26,88.481376,89.863295,87.222983,89.739769,260673700
SPY,2011-09-27,91.507708,92.302889,90.202990,90.743408,311753900
SPY,2011-09-28,90.928661,91.476796,88.759284,88.890526,286696800
SPY,2011-09-29,90.365154,90.812922,87.956444,89.593132,298108900
SPY,2011-09-30,88.357842,89.129863,87.292454,87.354218,288392300
SPY,2011-10-03,86.844705,87.971856,84.775687,84.868332,365136800
SPY,2011-10-04,83.648533,86.914187,82.938274,86.728897,459177500
SPY,2011-10-05,86.945059,88.566303,86.142156,88.334694,284108000
SPY,2011-10-06,88.288404,90.064056,87.632187,89.932808,257800800
SPY,2011-10-07,90.457755,90.519518,88.828789,89.330605,312657900
SPY,2011-10-10,90.851472,92.356911,90.843750,92.318314,230666300
SPY,2011-10-11,91.770184,92.673448,91.677539,92.410957,209088000
SPY,2011-10-12,93.105769,94.294682,92.897325,93.221573,281544900
SPY,2011-10-13,92.673442,93.314221,91.963184,93.036293,212538800
SPY,2011-10-14,94.117140,94.649831,93.592165,94.626671,211397600
SPY,2011-10-17,94.178883,94.611219,92.588521,92.820129,202311600
SPY,2011-10-18,92.750650,95.344642,92.024948,94.634384,318857900
SPY,2011-10-19,94.479957,95.020376,93.190683,93.514931,226601300
SPY,2011-10-20,93.746581,94.263834,92.503626,93.924149,262075600
SPY,2011-10-21,95.028129,95.823316,94.742485,95.707512,278999400
SPY,2011-10-24,95.861898,97.120297,95.776975,96.880966,203215600
SPY,2011-10-25,96.417755,96.464074,94.788789,94.997238,268596800
